"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|BE","Actual Total Load [MW] - CTA|BE"
"13.06.2016 10:45 - 13.06.2016 11:00","10869","11079"
"13.06.2016 11:00 - 13.06.2016 11:15","10887","11122"
"13.06.2016 11:15 - 13.06.2016 11:30","10930","11115"
"13.06.2016 11:30 - 13.06.2016 11:45","10957","11169"
"13.06.2016 11:45 - 13.06.2016 12:00","11031","11107"
"13.06.2016 12:00 - 13.06.2016 12:15","10854","11002"
"13.06.2016 12:15 - 13.06.2016 12:30","10735","10864"
"13.06.2016 12:30 - 13.06.2016 12:45","10709","10762"
"13.06.2016 12:45 - 13.06.2016 13:00","10795","10842"
"13.06.2016 13:00 - 13.06.2016 13:15","10805","10838"
"13.06.2016 13:15 - 13.06.2016 13:30","10850","10776"
"13.06.2016 13:30 - 13.06.2016 13:45","10804","10721"
"13.06.2016 13:45 - 13.06.2016 14:00","10756","10749"
"13.06.2016 14:00 - 13.06.2016 14:15","10792","10664"
"13.06.2016 14:15 - 13.06.2016 14:30","10820","10671"
"13.06.2016 14:30 - 13.06.2016 14:45","10845","10598"
"13.06.2016 14:45 - 13.06.2016 15:00","10748","10559"
"13.06.2016 15:00 - 13.06.2016 15:15","10703","10566"
"13.06.2016 15:15 - 13.06.2016 15:30","10717","10442"
"13.06.2016 15:30 - 13.06.2016 15:45","10693","10420"
"13.06.2016 15:45 - 13.06.2016 16:00","10660","10412"
"13.06.2016 16:00 - 13.06.2016 16:15","10728","10425"
"13.06.2016 16:15 - 13.06.2016 16:30","10682","10438"
"13.06.2016 16:30 - 13.06.2016 16:45","10701","10379"
"13.06.2016 16:45 - 13.06.2016 17:00","10658","10375"
"13.06.2016 17:00 - 13.06.2016 17:15","10669","10354"
"13.06.2016 17:15 - 13.06.2016 17:30","10621","10469"
"13.06.2016 17:30 - 13.06.2016 17:45","10659","10617"
"13.06.2016 17:45 - 13.06.2016 18:00","10726","10573"
"13.06.2016 18:00 - 13.06.2016 18:15","10664","10568"
"13.06.2016 18:15 - 13.06.2016 18:30","10599","10545"
"13.06.2016 18:30 - 13.06.2016 18:45","10574","10483"
"13.06.2016 18:45 - 13.06.2016 19:00","10514","10384"
"13.06.2016 19:00 - 13.06.2016 19:15","10414","10339"
"13.06.2016 19:15 - 13.06.2016 19:30","10298","10172"
"13.06.2016 19:30 - 13.06.2016 19:45","10205","10015"
"13.06.2016 19:45 - 13.06.2016 20:00","10138","9883"
"13.06.2016 20:00 - 13.06.2016 20:15","10025","9895"
"13.06.2016 20:15 - 13.06.2016 20:30","9903","9812"
"13.06.2016 20:30 - 13.06.2016 20:45","9751","9632"
"13.06.2016 20:45 - 13.06.2016 21:00","9650","9611"
"13.06.2016 21:00 - 13.06.2016 21:15","9651","9480"
"13.06.2016 21:15 - 13.06.2016 21:30","9564","9360"
"13.06.2016 21:30 - 13.06.2016 21:45","9518","9332"
"13.06.2016 21:45 - 13.06.2016 22:00","9433","9360"
"13.06.2016 22:00 - 13.06.2016 22:15","9561","9546"
"13.06.2016 22:15 - 13.06.2016 22:30","9639","9558"
"13.06.2016 22:30 - 13.06.2016 22:45","9587","9547"
"13.06.2016 22:45 - 13.06.2016 23:00","9498","9548"
"13.06.2016 23:00 - 13.06.2016 23:15","9393","9600"
"13.06.2016 23:15 - 13.06.2016 23:30","9237","9547"
"13.06.2016 23:30 - 13.06.2016 23:45","8978","9260"
"13.06.2016 23:45 - 14.06.2016 00:00","8830","9128"
"14.06.2016 00:00 - 14.06.2016 00:15","8679","8908"
"14.06.2016 00:15 - 14.06.2016 00:30","8482","8726"
"14.06.2016 00:30 - 14.06.2016 00:45","8385","8593"
"14.06.2016 00:45 - 14.06.2016 01:00","8281","8534"
"14.06.2016 01:00 - 14.06.2016 01:15","8275","8348"
"14.06.2016 01:15 - 14.06.2016 01:30","8194","8262"
"14.06.2016 01:30 - 14.06.2016 01:45","8080","8155"
"14.06.2016 01:45 - 14.06.2016 02:00","8038","8069"
"14.06.2016 02:00 - 14.06.2016 02:15","7931","7981"
"14.06.2016 02:15 - 14.06.2016 02:30","7866","7919"
"14.06.2016 02:30 - 14.06.2016 02:45","7861","7895"
"14.06.2016 02:45 - 14.06.2016 03:00","7817","7877"
"14.06.2016 03:00 - 14.06.2016 03:15","7868","7794"
"14.06.2016 03:15 - 14.06.2016 03:30","7816","7827"
"14.06.2016 03:30 - 14.06.2016 03:45","7812","7913"
"14.06.2016 03:45 - 14.06.2016 04:00","7799","7848"
"14.06.2016 04:00 - 14.06.2016 04:15","7797","7982"
"14.06.2016 04:15 - 14.06.2016 04:30","7792","7989"
"14.06.2016 04:30 - 14.06.2016 04:45","7864","7975"
"14.06.2016 04:45 - 14.06.2016 05:00","7896","8122"
"14.06.2016 05:00 - 14.06.2016 05:15","8030","8246"
"14.06.2016 05:15 - 14.06.2016 05:30","8028","8242"
"14.06.2016 05:30 - 14.06.2016 05:45","8057","8137"
"14.06.2016 05:45 - 14.06.2016 06:00","8173","8387"
"14.06.2016 06:00 - 14.06.2016 06:15","8519","8724"
"14.06.2016 06:15 - 14.06.2016 06:30","8792","8999"
"14.06.2016 06:30 - 14.06.2016 06:45","9070","9272"
"14.06.2016 06:45 - 14.06.2016 07:00","9267","9522"
"14.06.2016 07:00 - 14.06.2016 07:15","9553","9689"
"14.06.2016 07:15 - 14.06.2016 07:30","9825","9960"
"14.06.2016 07:30 - 14.06.2016 07:45","10057","10252"
"14.06.2016 07:45 - 14.06.2016 08:00","10199","10326"
"14.06.2016 08:00 - 14.06.2016 08:15","10289","10354"
"14.06.2016 08:15 - 14.06.2016 08:30","10391","10527"
"14.06.2016 08:30 - 14.06.2016 08:45","10530","10626"
"14.06.2016 08:45 - 14.06.2016 09:00","10644","10714"
"14.06.2016 09:00 - 14.06.2016 09:15","10670","10822"
"14.06.2016 09:15 - 14.06.2016 09:30","10687","10818"
"14.06.2016 09:30 - 14.06.2016 09:45","10773","10953"
"14.06.2016 09:45 - 14.06.2016 10:00","10859","10958"
"14.06.2016 10:00 - 14.06.2016 10:15","10880","10935"
"14.06.2016 10:15 - 14.06.2016 10:30","10912","11036"
"14.06.2016 10:30 - 14.06.2016 10:45","10938","11053"
"14.06.2016 10:45 - 14.06.2016 11:00","10998","11121"
"14.06.2016 11:00 - 14.06.2016 11:15","10998","11175"
"14.06.2016 11:15 - 14.06.2016 11:30","11085","11267"
"14.06.2016 11:30 - 14.06.2016 11:45","11074","11368"
"14.06.2016 11:45 - 14.06.2016 12:00","11078","11299"
"14.06.2016 12:00 - 14.06.2016 12:15","10935","11188"
"14.06.2016 12:15 - 14.06.2016 12:30","10830","11200"
"14.06.2016 12:30 - 14.06.2016 12:45","10824","11082"
"14.06.2016 12:45 - 14.06.2016 13:00","10790","11135"
"14.06.2016 13:00 - 14.06.2016 13:15","10840","11130"
"14.06.2016 13:15 - 14.06.2016 13:30","10849","11019"
"14.06.2016 13:30 - 14.06.2016 13:45","10821","11041"
"14.06.2016 13:45 - 14.06.2016 14:00","10770","10990"
"14.06.2016 14:00 - 14.06.2016 14:15","10816","10885"
"14.06.2016 14:15 - 14.06.2016 14:30","10816","10859"
"14.06.2016 14:30 - 14.06.2016 14:45","10786","10804"
"14.06.2016 14:45 - 14.06.2016 15:00","10742","10694"
"14.06.2016 15:00 - 14.06.2016 15:15","10780","10726"
"14.06.2016 15:15 - 14.06.2016 15:30","10765","10771"
"14.06.2016 15:30 - 14.06.2016 15:45","10731","10672"
"14.06.2016 15:45 - 14.06.2016 16:00","10686","10674"
"14.06.2016 16:00 - 14.06.2016 16:15","10615","10516"
"14.06.2016 16:15 - 14.06.2016 16:30","10571","10598"
"14.06.2016 16:30 - 14.06.2016 16:45","10563","10533"
"14.06.2016 16:45 - 14.06.2016 17:00","10568","10651"
"14.06.2016 17:00 - 14.06.2016 17:15","10555","10658"
"14.06.2016 17:15 - 14.06.2016 17:30","10554","10750"
"14.06.2016 17:30 - 14.06.2016 17:45","10585","10867"
"14.06.2016 17:45 - 14.06.2016 18:00","10610","10971"
"14.06.2016 18:00 - 14.06.2016 18:15","10534","10833"
"14.06.2016 18:15 - 14.06.2016 18:30","10498","10737"
"14.06.2016 18:30 - 14.06.2016 18:45","10462","10641"
"14.06.2016 18:45 - 14.06.2016 19:00","10418","10532"
"14.06.2016 19:00 - 14.06.2016 19:15","10303","10524"
"14.06.2016 19:15 - 14.06.2016 19:30","10189","10320"
"14.06.2016 19:30 - 14.06.2016 19:45","10073","10252"
"14.06.2016 19:45 - 14.06.2016 20:00","10001","10001"
"14.06.2016 20:00 - 14.06.2016 20:15","9934","10014"
"14.06.2016 20:15 - 14.06.2016 20:30","9801","9909"
"14.06.2016 20:30 - 14.06.2016 20:45","9708","9842"
"14.06.2016 20:45 - 14.06.2016 21:00","9661","9785"
"14.06.2016 21:00 - 14.06.2016 21:15","9558","9649"
"14.06.2016 21:15 - 14.06.2016 21:30","9505","9611"
"14.06.2016 21:30 - 14.06.2016 21:45","9495","9654"
"14.06.2016 21:45 - 14.06.2016 22:00","9459","9569"
"14.06.2016 22:00 - 14.06.2016 22:15","9539","9567"
"14.06.2016 22:15 - 14.06.2016 22:30","9669","9833"
"14.06.2016 22:30 - 14.06.2016 22:45","9656","9935"
"14.06.2016 22:45 - 14.06.2016 23:00","9558","9766"
"14.06.2016 23:00 - 14.06.2016 23:15","9444","9736"
"14.06.2016 23:15 - 14.06.2016 23:30","9306","9469"
"14.06.2016 23:30 - 14.06.2016 23:45","9082","9220"
"14.06.2016 23:45 - 15.06.2016 00:00","8982","9126"
"15.06.2016 00:00 - 15.06.2016 00:15","8710","8895"
"15.06.2016 00:15 - 15.06.2016 00:30","8570","8721"
"15.06.2016 00:30 - 15.06.2016 00:45","8415","8613"
"15.06.2016 00:45 - 15.06.2016 01:00","8331","8536"
"15.06.2016 01:00 - 15.06.2016 01:15","8239","8580"
"15.06.2016 01:15 - 15.06.2016 01:30","8126","8404"
"15.06.2016 01:30 - 15.06.2016 01:45","8053","8317"
"15.06.2016 01:45 - 15.06.2016 02:00","7948","8272"
"15.06.2016 02:00 - 15.06.2016 02:15","7915","8172"
"15.06.2016 02:15 - 15.06.2016 02:30","7848","8139"
"15.06.2016 02:30 - 15.06.2016 02:45","7843","8063"
"15.06.2016 02:45 - 15.06.2016 03:00","7801","8097"
"15.06.2016 03:00 - 15.06.2016 03:15","7798","8076"
"15.06.2016 03:15 - 15.06.2016 03:30","7745","7948"
"15.06.2016 03:30 - 15.06.2016 03:45","7742","7959"
"15.06.2016 03:45 - 15.06.2016 04:00","7729","7986"
"15.06.2016 04:00 - 15.06.2016 04:15","7855","8057"
"15.06.2016 04:15 - 15.06.2016 04:30","7849","8009"
"15.06.2016 04:30 - 15.06.2016 04:45","7919","8058"
"15.06.2016 04:45 - 15.06.2016 05:00","7950","8165"
"15.06.2016 05:00 - 15.06.2016 05:15","8026","8251"
"15.06.2016 05:15 - 15.06.2016 05:30","8025","8210"
"15.06.2016 05:30 - 15.06.2016 05:45","8052","8310"
"15.06.2016 05:45 - 15.06.2016 06:00","8167","8440"
"15.06.2016 06:00 - 15.06.2016 06:15","8467","8670"
"15.06.2016 06:15 - 15.06.2016 06:30","8738","8956"
"15.06.2016 06:30 - 15.06.2016 06:45","9017","9199"
"15.06.2016 06:45 - 15.06.2016 07:00","9211","9509"
"15.06.2016 07:00 - 15.06.2016 07:15","9499","9690"
"15.06.2016 07:15 - 15.06.2016 07:30","9773","9931"
"15.06.2016 07:30 - 15.06.2016 07:45","10005","10180"
"15.06.2016 07:45 - 15.06.2016 08:00","10145","10319"
"15.06.2016 08:00 - 15.06.2016 08:15","10234","10512"
"15.06.2016 08:15 - 15.06.2016 08:30","10341","10710"
"15.06.2016 08:30 - 15.06.2016 08:45","10480","10788"
"15.06.2016 08:45 - 15.06.2016 09:00","10590","10772"
"15.06.2016 09:00 - 15.06.2016 09:15","10665","10864"
"15.06.2016 09:15 - 15.06.2016 09:30","10683","11017"
"15.06.2016 09:30 - 15.06.2016 09:45","10761","11092"
"15.06.2016 09:45 - 15.06.2016 10:00","10848","11157"
"15.06.2016 10:00 - 15.06.2016 10:15","10842","11130"
"15.06.2016 10:15 - 15.06.2016 10:30","10875","11041"
"15.06.2016 10:30 - 15.06.2016 10:45","10900","11199"
"15.06.2016 10:45 - 15.06.2016 11:00","10959","11207"
"15.06.2016 11:00 - 15.06.2016 11:15","11066","11232"
"15.06.2016 11:15 - 15.06.2016 11:30","11153","11310"
"15.06.2016 11:30 - 15.06.2016 11:45","11146","11289"
"15.06.2016 11:45 - 15.06.2016 12:00","11158","11334"
"15.06.2016 12:00 - 15.06.2016 12:15","10953","11241"
"15.06.2016 12:15 - 15.06.2016 12:30","10850","11112"
"15.06.2016 12:30 - 15.06.2016 12:45","10845","11127"
"15.06.2016 12:45 - 15.06.2016 13:00","10813","11117"
"15.06.2016 13:00 - 15.06.2016 13:15","10821","11079"
"15.06.2016 13:15 - 15.06.2016 13:30","10829","11044"
"15.06.2016 13:30 - 15.06.2016 13:45","10801","11012"
"15.06.2016 13:45 - 15.06.2016 14:00","10746","10831"
"15.06.2016 14:00 - 15.06.2016 14:15","10682","10807"
"15.06.2016 14:15 - 15.06.2016 14:30","10685","10925"
"15.06.2016 14:30 - 15.06.2016 14:45","10654","10910"
"15.06.2016 14:45 - 15.06.2016 15:00","10606","10881"
"15.06.2016 15:00 - 15.06.2016 15:15","10575","10920"
"15.06.2016 15:15 - 15.06.2016 15:30","10560","10925"
"15.06.2016 15:30 - 15.06.2016 15:45","10531","10987"
"15.06.2016 15:45 - 15.06.2016 16:00","10489","10894"
"15.06.2016 16:00 - 15.06.2016 16:15","10398","10719"
"15.06.2016 16:15 - 15.06.2016 16:30","10360","10790"
"15.06.2016 16:30 - 15.06.2016 16:45","10352","10853"
"15.06.2016 16:45 - 15.06.2016 17:00","10355","10877"
"15.06.2016 17:00 - 15.06.2016 17:15","10349","10768"
"15.06.2016 17:15 - 15.06.2016 17:30","10350","10650"
"15.06.2016 17:30 - 15.06.2016 17:45","10383","10695"
"15.06.2016 17:45 - 15.06.2016 18:00","10406","10884"
"15.06.2016 18:00 - 15.06.2016 18:15","10279","10787"
"15.06.2016 18:15 - 15.06.2016 18:30","10246","10725"
"15.06.2016 18:30 - 15.06.2016 18:45","10211","10536"
"15.06.2016 18:45 - 15.06.2016 19:00","10170","10495"
"15.06.2016 19:00 - 15.06.2016 19:15","10073","10411"
"15.06.2016 19:15 - 15.06.2016 19:30","9960","10312"
"15.06.2016 19:30 - 15.06.2016 19:45","9848","10164"
"15.06.2016 19:45 - 15.06.2016 20:00","9776","10092"
"15.06.2016 20:00 - 15.06.2016 20:15","9686","10139"
"15.06.2016 20:15 - 15.06.2016 20:30","9554","10078"
"15.06.2016 20:30 - 15.06.2016 20:45","9463","9945"
"15.06.2016 20:45 - 15.06.2016 21:00","9416","9783"
"15.06.2016 21:00 - 15.06.2016 21:15","9329","9809"
"15.06.2016 21:15 - 15.06.2016 21:30","9278","9819"
"15.06.2016 21:30 - 15.06.2016 21:45","9270","9735"
"15.06.2016 21:45 - 15.06.2016 22:00","9237","9631"
"15.06.2016 22:00 - 15.06.2016 22:15","9415","9606"
"15.06.2016 22:15 - 15.06.2016 22:30","9543","9826"
"15.06.2016 22:30 - 15.06.2016 22:45","9531","9924"
"15.06.2016 22:45 - 15.06.2016 23:00","9436","9857"
"15.06.2016 23:00 - 15.06.2016 23:15","9412","9824"
"15.06.2016 23:15 - 15.06.2016 23:30","9278","9607"
"15.06.2016 23:30 - 15.06.2016 23:45","9055","9423"
"15.06.2016 23:45 - 16.06.2016 00:00","8956","9176"
"16.06.2016 00:00 - 16.06.2016 00:15","8823","9071"
"16.06.2016 00:15 - 16.06.2016 00:30","8652","8852"
"16.06.2016 00:30 - 16.06.2016 00:45","8526","8756"
"16.06.2016 00:45 - 16.06.2016 01:00","8434","8550"
"16.06.2016 01:00 - 16.06.2016 01:15","8409","8500"
"16.06.2016 01:15 - 16.06.2016 01:30","8279","8331"
"16.06.2016 01:30 - 16.06.2016 01:45","8189","8284"
"16.06.2016 01:45 - 16.06.2016 02:00","8091","8130"
"16.06.2016 02:00 - 16.06.2016 02:15","7995","8015"
"16.06.2016 02:15 - 16.06.2016 02:30","7936","8025"
"16.06.2016 02:30 - 16.06.2016 02:45","7931","8090"
"16.06.2016 02:45 - 16.06.2016 03:00","7894","8039"
"16.06.2016 03:00 - 16.06.2016 03:15","7869","7981"
"16.06.2016 03:15 - 16.06.2016 03:30","7830","7954"
"16.06.2016 03:30 - 16.06.2016 03:45","7841","7960"
"16.06.2016 03:45 - 16.06.2016 04:00","7818","7988"
"16.06.2016 04:00 - 16.06.2016 04:15","7857","8103"
"16.06.2016 04:15 - 16.06.2016 04:30","7849","8126"
"16.06.2016 04:30 - 16.06.2016 04:45","7903","8157"
"16.06.2016 04:45 - 16.06.2016 05:00","7955","8195"
"16.06.2016 05:00 - 16.06.2016 05:15","8105","8265"
"16.06.2016 05:15 - 16.06.2016 05:30","8099","8267"
"16.06.2016 05:30 - 16.06.2016 05:45","8106","8281"
"16.06.2016 05:45 - 16.06.2016 06:00","8246","8441"
"16.06.2016 06:00 - 16.06.2016 06:15","8586","8773"
"16.06.2016 06:15 - 16.06.2016 06:30","8854","8998"
"16.06.2016 06:30 - 16.06.2016 06:45","9128","9160"
"16.06.2016 06:45 - 16.06.2016 07:00","9324","9398"
"16.06.2016 07:00 - 16.06.2016 07:15","9552","9811"
"16.06.2016 07:15 - 16.06.2016 07:30","9817","10081"
"16.06.2016 07:30 - 16.06.2016 07:45","10055","10402"
"16.06.2016 07:45 - 16.06.2016 08:00","10196","10552"
"16.06.2016 08:00 - 16.06.2016 08:15","10276","10557"
"16.06.2016 08:15 - 16.06.2016 08:30","10391","10591"
"16.06.2016 08:30 - 16.06.2016 08:45","10527","10625"
"16.06.2016 08:45 - 16.06.2016 09:00","10633","10771"
"16.06.2016 09:00 - 16.06.2016 09:15","10689","10890"
"16.06.2016 09:15 - 16.06.2016 09:30","10710","10870"
"16.06.2016 09:30 - 16.06.2016 09:45","10792","11037"
"16.06.2016 09:45 - 16.06.2016 10:00","10877","10984"
"16.06.2016 10:00 - 16.06.2016 10:15","10791","10958"
"16.06.2016 10:15 - 16.06.2016 10:30","10830","10948"
"16.06.2016 10:30 - 16.06.2016 10:45","10858","10978"
"16.06.2016 10:45 - 16.06.2016 11:00","10914","11115"
"16.06.2016 11:00 - 16.06.2016 11:15","10977","11158"
"16.06.2016 11:15 - 16.06.2016 11:30","11067","11220"
"16.06.2016 11:30 - 16.06.2016 11:45","11072","11305"
"16.06.2016 11:45 - 16.06.2016 12:00","11056","11264"
"16.06.2016 12:00 - 16.06.2016 12:15","10863","11136"
"16.06.2016 12:15 - 16.06.2016 12:30","10785","11054"
"16.06.2016 12:30 - 16.06.2016 12:45","10766","11035"
"16.06.2016 12:45 - 16.06.2016 13:00","10698","11055"
"16.06.2016 13:00 - 16.06.2016 13:15","10742","11076"
"16.06.2016 13:15 - 16.06.2016 13:30","10753","11056"
"16.06.2016 13:30 - 16.06.2016 13:45","10737","11074"
"16.06.2016 13:45 - 16.06.2016 14:00","10692","11024"
"16.06.2016 14:00 - 16.06.2016 14:15","10633","10941"
"16.06.2016 14:15 - 16.06.2016 14:30","10628","10932"
"16.06.2016 14:30 - 16.06.2016 14:45","10604","10901"
"16.06.2016 14:45 - 16.06.2016 15:00","10559","10889"
"16.06.2016 15:00 - 16.06.2016 15:15","10466","10955"
"16.06.2016 15:15 - 16.06.2016 15:30","10464","10895"
"16.06.2016 15:30 - 16.06.2016 15:45","10427","10832"
"16.06.2016 15:45 - 16.06.2016 16:00","10389","10851"
"16.06.2016 16:00 - 16.06.2016 16:15","10375","10845"
"16.06.2016 16:15 - 16.06.2016 16:30","10350","10837"
"16.06.2016 16:30 - 16.06.2016 16:45","10329","10785"
"16.06.2016 16:45 - 16.06.2016 17:00","10341","10831"
"16.06.2016 17:00 - 16.06.2016 17:15","10400","10864"
"16.06.2016 17:15 - 16.06.2016 17:30","10409","10826"
"16.06.2016 17:30 - 16.06.2016 17:45","10461","10867"
"16.06.2016 17:45 - 16.06.2016 18:00","10495","10898"
"16.06.2016 18:00 - 16.06.2016 18:15","10426","10887"
"16.06.2016 18:15 - 16.06.2016 18:30","10385","10820"
"16.06.2016 18:30 - 16.06.2016 18:45","10334","10811"
"16.06.2016 18:45 - 16.06.2016 19:00","10281","10769"
"16.06.2016 19:00 - 16.06.2016 19:15","10210","10611"
"16.06.2016 19:15 - 16.06.2016 19:30","10085","10478"
"16.06.2016 19:30 - 16.06.2016 19:45","9972","10354"
"16.06.2016 19:45 - 16.06.2016 20:00","9867","10202"
"16.06.2016 20:00 - 16.06.2016 20:15","9848","10154"
"16.06.2016 20:15 - 16.06.2016 20:30","9723","10048"
"16.06.2016 20:30 - 16.06.2016 20:45","9635","10047"
"16.06.2016 20:45 - 16.06.2016 21:00","9589","9865"
"16.06.2016 21:00 - 16.06.2016 21:15","9534","9874"
"16.06.2016 21:15 - 16.06.2016 21:30","9483","9805"
"16.06.2016 21:30 - 16.06.2016 21:45","9492","9643"
"16.06.2016 21:45 - 16.06.2016 22:00","9453","9567"
"16.06.2016 22:00 - 16.06.2016 22:15","9592","9694"
"16.06.2016 22:15 - 16.06.2016 22:30","9747","9870"
"16.06.2016 22:30 - 16.06.2016 22:45","9754","9829"
"16.06.2016 22:45 - 16.06.2016 23:00","9641","9660"
"16.06.2016 23:00 - 16.06.2016 23:15","9572","9745"
"16.06.2016 23:15 - 16.06.2016 23:30","9420","9610"
"16.06.2016 23:30 - 16.06.2016 23:45","9199","9408"
"16.06.2016 23:45 - 17.06.2016 00:00","9105","9302"
"17.06.2016 00:00 - 17.06.2016 00:15","8791","9045"
"17.06.2016 00:15 - 17.06.2016 00:30","8617","8852"
"17.06.2016 00:30 - 17.06.2016 00:45","8506","8655"
"17.06.2016 00:45 - 17.06.2016 01:00","8411","8570"
"17.06.2016 01:00 - 17.06.2016 01:15","8316","8535"
"17.06.2016 01:15 - 17.06.2016 01:30","8181","8447"
"17.06.2016 01:30 - 17.06.2016 01:45","8101","8428"
"17.06.2016 01:45 - 17.06.2016 02:00","8004","8286"
"17.06.2016 02:00 - 17.06.2016 02:15","7997","8321"
"17.06.2016 02:15 - 17.06.2016 02:30","7949","8115"
"17.06.2016 02:30 - 17.06.2016 02:45","7933","8129"
"17.06.2016 02:45 - 17.06.2016 03:00","7912","8197"
"17.06.2016 03:00 - 17.06.2016 03:15","7905","8171"
"17.06.2016 03:15 - 17.06.2016 03:30","7858","8082"
"17.06.2016 03:30 - 17.06.2016 03:45","7874","8033"
"17.06.2016 03:45 - 17.06.2016 04:00","7863","8058"
"17.06.2016 04:00 - 17.06.2016 04:15","7925","8052"
"17.06.2016 04:15 - 17.06.2016 04:30","7910","8116"
"17.06.2016 04:30 - 17.06.2016 04:45","7963","8193"
"17.06.2016 04:45 - 17.06.2016 05:00","8020","8261"
"17.06.2016 05:00 - 17.06.2016 05:15","8085","8389"
"17.06.2016 05:15 - 17.06.2016 05:30","8072","8397"
"17.06.2016 05:30 - 17.06.2016 05:45","8091","8368"
"17.06.2016 05:45 - 17.06.2016 06:00","8234","8388"
"17.06.2016 06:00 - 17.06.2016 06:15","8504","8720"
"17.06.2016 06:15 - 17.06.2016 06:30","8757","9034"
"17.06.2016 06:30 - 17.06.2016 06:45","9022","9330"
"17.06.2016 06:45 - 17.06.2016 07:00","9235","9491"
"17.06.2016 07:00 - 17.06.2016 07:15","9471","9796"
"17.06.2016 07:15 - 17.06.2016 07:30","9724","10064"
"17.06.2016 07:30 - 17.06.2016 07:45","9958","10322"
"17.06.2016 07:45 - 17.06.2016 08:00","10101","10247"
"17.06.2016 08:00 - 17.06.2016 08:15","10248","10435"
"17.06.2016 08:15 - 17.06.2016 08:30","10373","10612"
"17.06.2016 08:30 - 17.06.2016 08:45","10498","10693"
"17.06.2016 08:45 - 17.06.2016 09:00","10586","10687"
"17.06.2016 09:00 - 17.06.2016 09:15","10661","10755"
"17.06.2016 09:15 - 17.06.2016 09:30","10696","10849"
"17.06.2016 09:30 - 17.06.2016 09:45","10772","10972"
"17.06.2016 09:45 - 17.06.2016 10:00","10864","11013"
"17.06.2016 10:00 - 17.06.2016 10:15","10851","10921"
"17.06.2016 10:15 - 17.06.2016 10:30","10864","10901"
"17.06.2016 10:30 - 17.06.2016 10:45","10907","11069"
"17.06.2016 10:45 - 17.06.2016 11:00","10956","11126"
"17.06.2016 11:00 - 17.06.2016 11:15","10907","11193"
"17.06.2016 11:15 - 17.06.2016 11:30","10998","11280"
"17.06.2016 11:30 - 17.06.2016 11:45","10995","11266"
"17.06.2016 11:45 - 17.06.2016 12:00","10992","11225"
"17.06.2016 12:00 - 17.06.2016 12:15","10818","11119"
"17.06.2016 12:15 - 17.06.2016 12:30","10728","11139"
"17.06.2016 12:30 - 17.06.2016 12:45","10712","11071"
"17.06.2016 12:45 - 17.06.2016 13:00","10653","11036"
"17.06.2016 13:00 - 17.06.2016 13:15","10629","11015"
"17.06.2016 13:15 - 17.06.2016 13:30","10631","10875"
"17.06.2016 13:30 - 17.06.2016 13:45","10610","10871"
"17.06.2016 13:45 - 17.06.2016 14:00","10538","10981"
"17.06.2016 14:00 - 17.06.2016 14:15","10439","10850"
"17.06.2016 14:15 - 17.06.2016 14:30","10446","10746"
"17.06.2016 14:30 - 17.06.2016 14:45","10424","10772"
"17.06.2016 14:45 - 17.06.2016 15:00","10384","10742"
"17.06.2016 15:00 - 17.06.2016 15:15","10357","10684"
"17.06.2016 15:15 - 17.06.2016 15:30","10358","10525"
"17.06.2016 15:30 - 17.06.2016 15:45","10342","10598"
"17.06.2016 15:45 - 17.06.2016 16:00","10300","10631"
"17.06.2016 16:00 - 17.06.2016 16:15","10291","10675"
"17.06.2016 16:15 - 17.06.2016 16:30","10294","10666"
"17.06.2016 16:30 - 17.06.2016 16:45","10290","10534"
"17.06.2016 16:45 - 17.06.2016 17:00","10304","10559"
"17.06.2016 17:00 - 17.06.2016 17:15","10293","10525"
"17.06.2016 17:15 - 17.06.2016 17:30","10285","10495"
"17.06.2016 17:30 - 17.06.2016 17:45","10326","10494"
"17.06.2016 17:45 - 17.06.2016 18:00","10383","10559"
"17.06.2016 18:00 - 17.06.2016 18:15","10191","10448"
"17.06.2016 18:15 - 17.06.2016 18:30","10136","10510"
"17.06.2016 18:30 - 17.06.2016 18:45","10061","10378"
"17.06.2016 18:45 - 17.06.2016 19:00","10002","10277"
"17.06.2016 19:00 - 17.06.2016 19:15","9959","10141"
