Datetime,Total Load,Fuel,Day Ahead Generation Schedule,Installed Power,Total installed power
2020-04-17 22:00:00+00:00,7685.93,NU,4084.5,5943.0,16464.1
2020-04-17 22:00:00+00:00,7685.93,WI,1377.9,2173.1,16464.1
2020-04-16 22:00:00+00:00,7893.24,LF,0.0,181.6,16464.1
2020-04-16 22:00:00+00:00,7893.24,NG,1215.5,5761.9,16464.1
2020-04-16 22:00:00+00:00,7893.24,WA,145.0,1386.1,16464.1
2020-04-16 22:00:00+00:00,7893.24,NU,4099.1,5943.0,16464.1
2020-04-16 22:00:00+00:00,7893.24,WI,517.9,2173.1,16464.1
2020-04-16 22:00:00+00:00,7893.24,Other,568.1,1018.4,16464.1
2020-04-15 22:00:00+00:00,8174.05,NG,1013.7,5761.9,16464.1
2020-04-15 22:00:00+00:00,8174.05,Other,700.0,1018.4,16464.1
2020-04-15 22:00:00+00:00,8174.05,WI,407.4,2173.1,16464.1
2020-04-15 22:00:00+00:00,8174.05,LF,0.0,181.6,16464.1
2020-04-15 22:00:00+00:00,8174.05,WA,16.4,1386.1,16464.1
2020-04-15 22:00:00+00:00,8174.05,NU,4104.3,5943.0,16464.1
2020-04-14 22:00:00+00:00,8382.37,WA,18.4,1386.1,16464.1
2020-04-14 22:00:00+00:00,8382.37,NU,4100.3,5943.0,16464.1
2020-04-14 22:00:00+00:00,8382.37,LF,0.0,181.6,16464.1
2020-04-14 22:00:00+00:00,8382.37,Other,631.0,1018.4,16464.1
2020-04-14 22:00:00+00:00,8382.37,NG,1061.7,5761.9,16464.1
2020-04-14 22:00:00+00:00,8382.37,WI,111.7,2173.1,16464.1
2020-04-13 22:00:00+00:00,7663.92,NU,4087.7,5943.0,16464.1
2020-04-13 22:00:00+00:00,7663.92,LF,0.0,181.6,16464.1
2020-04-13 22:00:00+00:00,7663.92,NG,831.3,5761.9,16464.1
2020-04-13 22:00:00+00:00,7663.92,WA,31.6,1386.1,16464.1
2020-04-13 22:00:00+00:00,7663.92,WI,964.7,2173.1,16464.1
2020-04-13 22:00:00+00:00,7663.92,Other,471.0,1018.4,16464.1
2020-04-12 22:00:00+00:00,7437.94,NU,4094.6,5943.0,16464.1
2020-04-12 22:00:00+00:00,7437.94,WI,904.3,2173.1,16464.1
2020-04-12 22:00:00+00:00,7437.94,LF,0.0,181.6,16464.1
2020-04-12 22:00:00+00:00,7437.94,NG,1161.5,5761.9,16464.1
2020-04-12 22:00:00+00:00,7437.94,WA,245.4,1386.1,16464.1
2020-04-12 22:00:00+00:00,7437.94,Other,663.4,1018.4,16464.1
2020-04-11 22:00:00+00:00,7744.22,NG,1293.2,5761.9,16464.1
2020-04-11 22:00:00+00:00,7744.22,WA,578.2,1386.1,16464.1
2020-04-11 22:00:00+00:00,7744.22,Other,706.9,1018.4,16464.1
2020-04-11 22:00:00+00:00,7744.22,WI,34.8,2173.1,16464.1
2020-04-11 22:00:00+00:00,7744.22,LF,0.0,181.6,16464.1
2020-04-11 22:00:00+00:00,7744.22,NU,4093.7,5943.0,16464.1
2020-04-10 22:00:00+00:00,7867.82,LF,0.0,181.6,16464.1
2020-04-10 22:00:00+00:00,7867.82,WI,794.7,2173.1,16464.1
2020-04-10 22:00:00+00:00,7867.82,NG,1265.0,5761.9,16464.1
2020-04-10 22:00:00+00:00,7867.82,WA,21.4,1386.1,16464.1
2020-04-10 22:00:00+00:00,7867.82,NU,4093.1,5943.0,16464.1
2020-04-10 22:00:00+00:00,7867.82,Other,718.3,1018.4,16464.1
2020-04-09 22:00:00+00:00,8113.91,LF,0.0,181.6,16464.1
2020-04-09 22:00:00+00:00,8113.91,WI,1034.5,2173.1,16464.1
2020-04-09 22:00:00+00:00,8113.91,NG,1138.9,5761.9,16464.1
2020-04-09 22:00:00+00:00,8113.91,WA,23.2,1386.1,16464.1
2020-04-09 22:00:00+00:00,8113.91,NU,4094.2,5943.0,16464.1
2020-04-09 22:00:00+00:00,8113.91,Other,687.1,1018.4,16464.1
2020-04-08 22:00:00+00:00,8193.03,NU,4100.0,5943.0,16464.1
2020-04-08 22:00:00+00:00,8193.03,Other,700.6,1018.4,16464.1
2020-04-08 22:00:00+00:00,8193.03,WA,23.6,1386.1,16464.1
2020-04-08 22:00:00+00:00,8193.03,WI,231.9,2173.1,16464.1
2020-04-08 22:00:00+00:00,8193.03,LF,0.0,181.6,16464.1
2020-04-08 22:00:00+00:00,8193.03,NG,1257.5,5761.9,16464.1
2020-04-07 22:00:00+00:00,8164.03,WA,25.5,1386.1,16464.1
2020-04-07 22:00:00+00:00,8164.03,WI,431.3,2173.1,16464.1
2020-04-07 22:00:00+00:00,8164.03,LF,0.0,181.6,16464.1
2020-04-07 22:00:00+00:00,8164.03,NG,1138.7,5761.9,16464.1
2020-04-07 22:00:00+00:00,8164.03,NU,4100.4,5943.0,16464.1
2020-04-07 22:00:00+00:00,8164.03,Other,621.2,1018.4,16464.1
2020-04-06 22:00:00+00:00,8327.76,WA,31.7,1386.1,16464.1
2020-04-06 22:00:00+00:00,8327.76,NG,1386.5,5761.9,16464.1
2020-04-06 22:00:00+00:00,8327.76,LF,0.0,181.6,16464.1
2020-04-06 22:00:00+00:00,8327.76,NU,4099.1,5943.0,16464.1
2020-04-06 22:00:00+00:00,8327.76,WI,238.7,2173.1,16464.1
2020-04-06 22:00:00+00:00,8327.76,Other,501.2,1018.4,16464.1
2020-04-05 22:00:00+00:00,7385.75,NU,4107.3,5943.0,16464.1
2020-04-05 22:00:00+00:00,7385.75,LF,0.0,181.6,16464.1
2020-04-05 22:00:00+00:00,7385.75,WI,1342.9,2173.1,16464.1
2020-04-05 22:00:00+00:00,7385.75,NG,1142.5,5761.9,16464.1
2020-04-05 22:00:00+00:00,7385.75,WA,30.6,1386.1,16464.1
2020-04-05 22:00:00+00:00,7385.75,Other,437.0,1018.4,16464.1
2020-04-04 22:00:00+00:00,7571.27,LF,0.0,181.6,16464.1
2020-04-04 22:00:00+00:00,7571.27,NG,848.4,5761.9,16464.1
2020-04-04 22:00:00+00:00,7571.27,WA,28.7,1386.1,16464.1
2020-04-04 22:00:00+00:00,7571.27,NU,4111.7,5943.0,16464.1
2020-04-04 22:00:00+00:00,7571.27,Other,641.4,1018.4,16464.1
2020-04-04 22:00:00+00:00,7571.27,WI,698.4,2173.1,16464.1
2020-04-03 22:00:00+00:00,8442.09,LF,0.0,181.6,16464.1
2020-04-03 22:00:00+00:00,8442.09,WI,124.0,2173.1,16464.1
2020-04-03 22:00:00+00:00,8442.09,Other,634.7,1018.4,16464.1
2020-04-03 22:00:00+00:00,8442.09,NU,4115.4,5943.0,16464.1
2020-04-03 22:00:00+00:00,8442.09,NG,1815.8,5761.9,16464.1
2020-04-03 22:00:00+00:00,8442.09,WA,31.3,1386.1,16464.1
2020-04-02 22:00:00+00:00,8265.24,WI,1088.6,2173.1,16464.1
2020-04-02 22:00:00+00:00,8265.24,NU,4112.2,5943.0,16464.1
2020-04-02 22:00:00+00:00,8265.24,Other,655.8,1018.4,16464.1
2020-04-02 22:00:00+00:00,8265.24,LF,0.0,181.6,16464.1
2020-04-02 22:00:00+00:00,8265.24,NG,1704.3,5761.9,16464.1
2020-04-02 22:00:00+00:00,8265.24,WA,283.3,1386.1,16464.1
2020-04-01 22:00:00+00:00,8645.21,NU,4111.6,5943.0,16464.1
2020-04-01 22:00:00+00:00,8645.21,WI,64.6,2173.1,16464.1
2020-04-01 22:00:00+00:00,8645.21,Other,642.8,1018.4,16464.1
2020-04-01 22:00:00+00:00,8645.21,LF,0.0,181.6,16464.1
2020-04-01 22:00:00+00:00,8645.21,NG,2175.7,5761.9,16464.1
2020-04-01 22:00:00+00:00,8645.21,WA,30.4,1386.1,16464.1
2020-03-31 22:00:00+00:00,8647.82,NU,4110.9,5943.0,16464.1
2020-03-31 22:00:00+00:00,8647.82,LF,0.0,181.6,16464.1
2020-03-31 22:00:00+00:00,8647.82,NG,2302.2,5761.9,16464.1
2020-03-31 22:00:00+00:00,8647.82,WA,31.3,1386.1,16464.1
2020-03-31 22:00:00+00:00,8647.82,WI,251.5,2173.1,16464.1
2020-03-31 22:00:00+00:00,8647.82,Other,687.1,1018.4,16464.1
2020-03-30 22:00:00+00:00,8984.76,NG,1862.1,5761.9,16464.1
2020-03-30 22:00:00+00:00,8984.76,WA,180.2,1386.1,16464.1
2020-03-30 22:00:00+00:00,8984.76,NU,4108.9,5943.0,16464.1
2020-03-30 22:00:00+00:00,8984.76,WI,1053.8,2173.1,16464.1
2020-03-30 22:00:00+00:00,8984.76,Other,668.5,1018.4,16464.1
2020-03-30 22:00:00+00:00,8984.76,LF,0.0,181.6,16464.1
2020-03-29 22:00:00+00:00,8442.26,LF,0.0,181.6,16464.1
2020-03-29 22:00:00+00:00,8442.26,NG,1105.2,5761.9,16464.1
2020-03-29 22:00:00+00:00,8442.26,Other,582.0,1018.4,16464.1
2020-03-29 22:00:00+00:00,8442.26,WA,32.7,1386.1,16464.1
2020-03-29 22:00:00+00:00,8442.26,NU,4107.9,5943.0,16464.1
2020-03-29 22:00:00+00:00,8442.26,WI,1416.9,2173.1,16464.1
2020-03-28 23:00:00+00:00,8137.85,LF,0.0,181.6,16464.1
2020-03-28 23:00:00+00:00,8137.85,WA,54.2,1386.1,16464.1
2020-03-28 23:00:00+00:00,8137.85,NU,4110.8,5943.0,16464.1
2020-03-28 23:00:00+00:00,8137.85,Other,640.1,1018.4,16464.1
2020-03-28 23:00:00+00:00,8137.85,WI,1698.0,2173.1,16464.1
2020-03-28 23:00:00+00:00,8137.85,NG,920.7,5761.9,16464.1
2020-03-27 23:00:00+00:00,8356.89,WA,569.3,1386.1,16464.1
2020-03-27 23:00:00+00:00,8356.89,NU,4108.0,5943.0,16464.1
2020-03-27 23:00:00+00:00,8356.89,LF,0.0,181.6,16464.1
2020-03-27 23:00:00+00:00,8356.89,NG,1362.4,5761.9,16464.1
2020-03-27 23:00:00+00:00,8356.89,WI,1537.0,2173.1,16464.1
2020-03-27 23:00:00+00:00,8356.89,Other,630.7,1018.4,16464.1
2020-03-26 23:00:00+00:00,8761.36,LF,0.0,181.6,16464.1
2020-03-26 23:00:00+00:00,8761.36,NG,1329.7,5761.9,16464.1
2020-03-26 23:00:00+00:00,8761.36,Other,719.2,1018.4,16464.1
2020-03-26 23:00:00+00:00,8761.36,WA,54.2,1386.1,16464.1
2020-03-26 23:00:00+00:00,8761.36,NU,4112.8,5943.0,16464.1
2020-03-26 23:00:00+00:00,8761.36,WI,771.9,2173.1,16464.1
2020-03-25 23:00:00+00:00,8823.92,WA,142.8,1386.1,16464.1
2020-03-25 23:00:00+00:00,8823.92,NU,4103.0,5943.0,16464.1
2020-03-25 23:00:00+00:00,8823.92,Other,655.5,1018.4,16464.1
2020-03-25 23:00:00+00:00,8823.92,LF,0.0,181.6,16464.1
2020-03-25 23:00:00+00:00,8823.92,NG,1252.2,5761.9,16464.1
2020-03-25 23:00:00+00:00,8823.92,WI,612.0,2173.1,16464.1
2020-03-24 23:00:00+00:00,8893.24,NG,1021.2,5761.9,16464.1
2020-03-24 23:00:00+00:00,8893.24,NU,4104.3,5943.0,16464.1
2020-03-24 23:00:00+00:00,8893.24,WI,720.8,2173.1,16464.1
2020-03-24 23:00:00+00:00,8893.24,Other,720.8,1018.4,16464.1
2020-03-24 23:00:00+00:00,8893.24,LF,0.0,181.6,16464.1
2020-03-24 23:00:00+00:00,8893.24,WA,57.0,1386.1,16464.1
2020-03-23 23:00:00+00:00,8848.35,Other,724.2,1018.4,16464.1
2020-03-23 23:00:00+00:00,8848.35,LF,0.0,181.6,16464.1
2020-03-23 23:00:00+00:00,8848.35,NU,4123.8,5943.0,16464.1
2020-03-23 23:00:00+00:00,8848.35,NG,919.7,5761.9,16464.1
2020-03-23 23:00:00+00:00,8848.35,WA,53.6,1386.1,16464.1
2020-03-23 23:00:00+00:00,8848.35,WI,911.9,2173.1,16464.1
2020-03-22 23:00:00+00:00,8495.92,WA,189.2,1386.1,16464.1
2020-03-22 23:00:00+00:00,8495.92,NG,813.1,5761.9,16464.1
2020-03-22 23:00:00+00:00,8495.92,LF,0.0,181.6,16464.1
2020-03-22 23:00:00+00:00,8495.92,NU,4129.7,5943.0,16464.1
2020-03-22 23:00:00+00:00,8495.92,WI,1466.4,2173.1,16464.1
2020-03-22 23:00:00+00:00,8495.92,Other,651.6,1018.4,16464.1
2020-03-21 23:00:00+00:00,8261.74,LF,0.0,181.6,16464.1
2020-03-21 23:00:00+00:00,8261.74,NG,1165.6,5761.9,16464.1
2020-03-21 23:00:00+00:00,8261.74,WI,1654.9,2173.1,16464.1
2020-03-21 23:00:00+00:00,8261.74,WA,746.6,1386.1,16464.1
2020-03-21 23:00:00+00:00,8261.74,NU,4100.7,5943.0,16464.1
2020-03-21 23:00:00+00:00,8261.74,Other,623.8,1018.4,16464.1
2020-03-20 23:00:00+00:00,8655.15,LF,0.0,181.6,16464.1
2020-03-20 23:00:00+00:00,8655.15,Other,590.3,1018.4,16464.1
2020-03-20 23:00:00+00:00,8655.15,WA,118.4,1386.1,16464.1
2020-03-20 23:00:00+00:00,8655.15,WI,1617.5,2173.1,16464.1
2020-03-20 23:00:00+00:00,8655.15,NG,1212.9,5761.9,16464.1
2020-03-20 23:00:00+00:00,8655.15,NU,4110.3,5943.0,16464.1
2020-03-19 23:00:00+00:00,9061.88,NG,1747.1,5761.9,16464.1
2020-03-19 23:00:00+00:00,9061.88,WA,54.2,1386.1,16464.1
2020-03-19 23:00:00+00:00,9061.88,NU,4093.9,5943.0,16464.1
2020-03-19 23:00:00+00:00,9061.88,Other,625.0,1018.4,16464.1
2020-03-19 23:00:00+00:00,9061.88,LF,0.0,181.6,16464.1
2020-03-19 23:00:00+00:00,9061.88,WI,1147.2,2173.1,16464.1
2020-03-18 23:00:00+00:00,9197.41,WI,585.2,2173.1,16464.1
2020-03-18 23:00:00+00:00,9197.41,NU,4114.3,5943.0,16464.1
2020-03-18 23:00:00+00:00,9197.41,LF,0.0,181.6,16464.1
2020-03-18 23:00:00+00:00,9197.41,NG,3219.1,5761.9,16464.1
2020-03-18 23:00:00+00:00,9197.41,WA,53.1,1386.1,16464.1
2020-03-18 23:00:00+00:00,9197.41,Other,653.7,1018.4,16464.1
2020-03-17 23:00:00+00:00,9047.58,NU,4122.7,5943.0,16464.1
2020-03-17 23:00:00+00:00,9047.58,WI,1386.1,2173.1,16464.1
2020-03-17 23:00:00+00:00,9047.58,LF,0.0,181.6,16464.1
2020-03-17 23:00:00+00:00,9047.58,NG,2144.0,5761.9,16464.1
2020-03-17 23:00:00+00:00,9047.58,Other,707.0,1018.4,16464.1
2020-03-17 23:00:00+00:00,9047.58,WA,46.8,1386.1,16464.1
2020-03-16 23:00:00+00:00,9324.47,WA,30.2,1386.1,16464.1
2020-03-16 23:00:00+00:00,9324.47,LF,0.0,181.6,16464.1
2020-03-16 23:00:00+00:00,9324.47,NG,3053.2,5761.9,16464.1
2020-03-16 23:00:00+00:00,9324.47,NU,4126.9,5943.0,16464.1
2020-03-16 23:00:00+00:00,9324.47,WI,430.6,2173.1,16464.1
2020-03-16 23:00:00+00:00,9324.47,Other,707.9,1018.4,16464.1
2020-03-15 23:00:00+00:00,8588.7,WA,262.2,1386.1,16464.1
2020-03-15 23:00:00+00:00,8588.7,WI,293.8,2173.1,16464.1
2020-03-15 23:00:00+00:00,8588.7,LF,0.0,181.6,16464.1
2020-03-15 23:00:00+00:00,8588.7,NG,1253.2,5761.9,16464.1
2020-03-15 23:00:00+00:00,8588.7,NU,4119.4,5943.0,16464.1
2020-03-15 23:00:00+00:00,8588.7,Other,709.1,1018.4,16464.1
2020-03-14 23:00:00+00:00,8383.18,NG,1032.8,5761.9,16464.1
2020-03-14 23:00:00+00:00,8383.18,WI,1402.6,2173.1,16464.1
2020-03-14 23:00:00+00:00,8383.18,LF,0.0,181.6,16464.1
2020-03-14 23:00:00+00:00,8383.18,WA,23.5,1386.1,16464.1
2020-03-14 23:00:00+00:00,8383.18,NU,4121.2,5943.0,16464.1
2020-03-14 23:00:00+00:00,8383.18,Other,697.6,1018.4,16464.1
2020-03-13 23:00:00+00:00,9347.74,WA,14.5,1386.1,16464.1
2020-03-13 23:00:00+00:00,9347.74,WI,97.2,2173.1,16464.1
2020-03-13 23:00:00+00:00,9347.74,Other,709.3,1018.4,16464.1
2020-03-13 23:00:00+00:00,9347.74,LF,0.0,181.6,16464.1
2020-03-13 23:00:00+00:00,9347.74,NG,3579.5,5761.9,16464.1
2020-03-13 23:00:00+00:00,9347.74,NU,4099.5,5943.0,16464.1
2020-03-12 23:00:00+00:00,9256.0,NU,4094.2,5943.0,16464.1
2020-03-12 23:00:00+00:00,9256.0,WA,115.7,1386.1,16464.1
2020-03-12 23:00:00+00:00,9256.0,NG,1193.5,5761.9,16464.1
2020-03-12 23:00:00+00:00,9256.0,Other,700.6,1018.4,16464.1
2020-03-12 23:00:00+00:00,9256.0,LF,0.0,181.6,16464.1
2020-03-12 23:00:00+00:00,9256.0,WI,1706.8,2173.1,16464.1
2020-03-11 23:00:00+00:00,8951.2,WI,1678.7,2173.1,16464.1
2020-03-11 23:00:00+00:00,8951.2,WA,24.5,1386.1,16464.1
2020-03-11 23:00:00+00:00,8951.2,Other,707.6,1018.4,16464.1
2020-03-11 23:00:00+00:00,8951.2,NG,948.7,5761.9,16464.1
2020-03-11 23:00:00+00:00,8951.2,LF,0.0,181.6,16464.1
2020-03-11 23:00:00+00:00,8951.2,NU,4096.8,5943.0,16464.1
2020-03-10 23:00:00+00:00,8997.98,LF,0.0,181.6,16464.1
2020-03-10 23:00:00+00:00,8997.98,NU,4104.8,5943.0,16464.1
2020-03-10 23:00:00+00:00,8997.98,WI,1615.1,2173.1,16464.1
2020-03-10 23:00:00+00:00,8997.98,NG,1412.5,5761.9,16464.1
2020-03-10 23:00:00+00:00,8997.98,WA,102.9,1386.1,16464.1
2020-03-10 23:00:00+00:00,8997.98,Other,694.8,1018.4,16464.1
2020-03-09 23:00:00+00:00,8878.0,NG,1740.2,5761.9,16464.1
2020-03-09 23:00:00+00:00,8878.0,Other,682.0,1018.4,16464.1
2020-03-09 23:00:00+00:00,8878.0,LF,0.0,181.6,16464.1
2020-03-09 23:00:00+00:00,8878.0,WI,1702.1,2173.1,16464.1
2020-03-09 23:00:00+00:00,8878.0,WA,22.1,1386.1,16464.1
2020-03-09 23:00:00+00:00,8878.0,NU,4100.1,5943.0,16464.1
2020-03-08 23:00:00+00:00,8425.42,NG,2048.4,5761.9,16464.1
2020-03-08 23:00:00+00:00,8425.42,WA,99.8,1386.1,16464.1
2020-03-08 23:00:00+00:00,8425.42,Other,654.9,1018.4,16464.1
2020-03-08 23:00:00+00:00,8425.42,LF,0.0,181.6,16464.1
2020-03-08 23:00:00+00:00,8425.42,NU,4109.1,5943.0,16464.1
2020-03-08 23:00:00+00:00,8425.42,WI,1365.2,2173.1,16464.1
2020-03-07 23:00:00+00:00,8635.35,LF,0.0,181.6,16464.1
2020-03-07 23:00:00+00:00,8635.35,NU,4111.5,5943.0,16464.1
2020-03-07 23:00:00+00:00,8635.35,NG,1572.0,5761.9,16464.1
2020-03-07 23:00:00+00:00,8635.35,WI,1656.0,2173.1,16464.1
2020-03-07 23:00:00+00:00,8635.35,Other,689.7,1018.4,16464.1
2020-03-07 23:00:00+00:00,8635.35,WA,101.2,1386.1,16464.1
2020-03-06 23:00:00+00:00,9713.52,WA,113.3,1386.1,16464.1
2020-03-06 23:00:00+00:00,9713.52,WI,407.2,2173.1,16464.1
2020-03-06 23:00:00+00:00,9713.52,Other,713.5,1018.4,16464.1
2020-03-06 23:00:00+00:00,9713.52,NG,2195.1,5761.9,16464.1
2020-03-06 23:00:00+00:00,9713.52,LF,0.0,181.6,16464.1
2020-03-06 23:00:00+00:00,9713.52,NU,4109.1,5943.0,16464.1
2020-03-05 23:00:00+00:00,9676.38,WA,114.6,1386.1,16464.1
2020-03-05 23:00:00+00:00,9676.38,WI,1505.9,2173.1,16464.1
2020-03-05 23:00:00+00:00,9676.38,Other,700.1,1018.4,16464.1
2020-03-05 23:00:00+00:00,9676.38,LF,0.0,181.6,16464.1
2020-03-05 23:00:00+00:00,9676.38,NG,1500.5,5761.9,16464.1
2020-03-05 23:00:00+00:00,9676.38,NU,4113.8,5943.0,16464.1
2020-03-04 23:00:00+00:00,9714.55,NG,3818.5,5761.9,16464.1
2020-03-04 23:00:00+00:00,9714.55,WA,25.1,1386.1,16464.1
2020-03-04 23:00:00+00:00,9714.55,NU,4113.7,5943.0,16464.1
2020-03-04 23:00:00+00:00,9714.55,Other,686.7,1018.4,16464.1
2020-03-04 23:00:00+00:00,9714.55,WI,293.3,2173.1,16464.1
2020-03-04 23:00:00+00:00,9714.55,LF,0.0,181.6,16464.1
2020-03-03 23:00:00+00:00,10077.02,WA,28.9,1386.1,16464.1
2020-03-03 23:00:00+00:00,10077.02,NU,4111.1,5943.0,16464.1
2020-03-03 23:00:00+00:00,10077.02,Other,713.5,1018.4,16464.1
2020-03-03 23:00:00+00:00,10077.02,LF,0.0,181.6,16464.1
2020-03-03 23:00:00+00:00,10077.02,WI,1146.9,2173.1,16464.1
2020-03-03 23:00:00+00:00,10077.02,NG,3682.3,5761.9,16464.1
2020-03-02 23:00:00+00:00,9809.39,Other,717.8,1018.4,16464.1
2020-03-02 23:00:00+00:00,9809.39,LF,0.0,181.6,16464.1
2020-03-02 23:00:00+00:00,9809.39,NU,4110.5,5943.0,16464.1
2020-03-02 23:00:00+00:00,9809.39,NG,3336.5,5761.9,16464.1
2020-03-02 23:00:00+00:00,9809.39,WA,32.1,1386.1,16464.1
2020-03-02 23:00:00+00:00,9809.39,WI,1185.9,2173.1,16464.1
2020-03-01 23:00:00+00:00,8885.17,LF,0.0,181.6,16464.1
2020-03-01 23:00:00+00:00,8885.17,WA,37.3,1386.1,16464.1
2020-03-01 23:00:00+00:00,8885.17,WI,1465.7,2173.1,16464.1
2020-03-01 23:00:00+00:00,8885.17,NG,1324.0,5761.9,16464.1
2020-03-01 23:00:00+00:00,8885.17,NU,4101.7,5943.0,16464.1
2020-03-01 23:00:00+00:00,8885.17,Other,693.1,1018.4,16464.1
2020-02-29 23:00:00+00:00,9076.88,NU,4110.5,5943.0,16464.1
2020-02-29 23:00:00+00:00,9076.88,Other,706.9,1018.4,16464.1
2020-02-29 23:00:00+00:00,9076.88,WA,42.6,1386.1,16464.1
2020-02-29 23:00:00+00:00,9076.88,WI,1736.2,2173.1,16464.1
2020-02-29 23:00:00+00:00,9076.88,NG,872.0,5761.9,16464.1
2020-02-29 23:00:00+00:00,9076.88,LF,0.0,181.6,16464.1
2020-02-28 23:00:00+00:00,9662.99,WI,1709.8,2173.1,16464.1
2020-02-28 23:00:00+00:00,9662.99,LF,0.0,181.6,16464.1
2020-02-28 23:00:00+00:00,9662.99,NG,944.4,5761.9,16464.1
2020-02-28 23:00:00+00:00,9662.99,WA,186.7,1386.1,16464.1
2020-02-28 23:00:00+00:00,9662.99,NU,4112.0,5943.0,16464.1
2020-02-28 23:00:00+00:00,9662.99,Other,699.0,1018.4,16464.1
2020-02-27 23:00:00+00:00,10201.25,WI,1404.3,2173.1,16464.1
2020-02-27 23:00:00+00:00,10201.25,Other,509.3,1018.4,16464.1
2020-02-27 23:00:00+00:00,10201.25,NG,2786.9,5761.9,16464.1
2020-02-27 23:00:00+00:00,10201.25,NU,4109.3,5943.0,16464.1
2020-02-27 23:00:00+00:00,10201.25,LF,0.0,181.6,16464.1
2020-02-27 23:00:00+00:00,10201.25,WA,48.6,1386.1,16464.1
2020-02-26 23:00:00+00:00,10380.54,LF,0.0,181.6,16464.1
2020-02-26 23:00:00+00:00,10380.54,NG,3732.3,5761.9,16464.1
2020-02-26 23:00:00+00:00,10380.54,Other,499.1,1018.4,16464.1
2020-02-26 23:00:00+00:00,10380.54,WA,43.6,1386.1,16464.1
2020-02-26 23:00:00+00:00,10380.54,NU,4114.2,5943.0,16464.1
2020-02-26 23:00:00+00:00,10380.54,WI,1004.3,2173.1,16464.1
2020-02-25 23:00:00+00:00,9888.83,WA,123.1,1386.1,16464.1
2020-02-25 23:00:00+00:00,9888.83,WI,1395.5,2173.1,16464.1
2020-02-25 23:00:00+00:00,9888.83,LF,0.0,181.6,16464.1
2020-02-25 23:00:00+00:00,9888.83,NU,4117.2,5943.0,16464.1
2020-02-25 23:00:00+00:00,9888.83,NG,1624.7,5761.9,16464.1
2020-02-25 23:00:00+00:00,9888.83,Other,477.7,1018.4,16464.1
2020-02-24 23:00:00+00:00,9580.08,NG,1337.1,5761.9,16464.1
2020-02-24 23:00:00+00:00,9580.08,NU,4113.5,5943.0,16464.1
2020-02-24 23:00:00+00:00,9580.08,Other,485.3,1018.4,16464.1
2020-02-24 23:00:00+00:00,9580.08,WI,1652.2,2173.1,16464.1
2020-02-24 23:00:00+00:00,9580.08,LF,0.0,181.6,16464.1
2020-02-24 23:00:00+00:00,9580.08,WA,138.2,1386.1,16464.1
2020-02-23 23:00:00+00:00,9469.14,WA,130.1,1386.1,16464.1
2020-02-23 23:00:00+00:00,9469.14,NU,4117.3,5943.0,16464.1
2020-02-23 23:00:00+00:00,9469.14,Other,453.6,1018.4,16464.1
2020-02-23 23:00:00+00:00,9469.14,LF,0.0,181.6,16464.1
2020-02-23 23:00:00+00:00,9469.14,NG,2112.7,5761.9,16464.1
2020-02-23 23:00:00+00:00,9469.14,WI,487.8,2173.1,16464.1
2020-02-22 23:00:00+00:00,8980.04,NU,4120.0,5943.0,16464.1
2020-02-22 23:00:00+00:00,8980.04,Other,493.7,1018.4,16464.1
2020-02-22 23:00:00+00:00,8980.04,NG,1034.1,5761.9,16464.1
2020-02-22 23:00:00+00:00,8980.04,WA,48.7,1386.1,16464.1
2020-02-22 23:00:00+00:00,8980.04,LF,0.0,181.6,16464.1
2020-02-22 23:00:00+00:00,8980.04,WI,1682.6,2173.1,16464.1
2020-02-21 23:00:00+00:00,9380.78,LF,0.0,181.6,16464.1
2020-02-21 23:00:00+00:00,9380.78,WA,126.8,1386.1,16464.1
2020-02-21 23:00:00+00:00,9380.78,NU,4111.1,5943.0,16464.1
2020-02-21 23:00:00+00:00,9380.78,WI,1706.0,2173.1,16464.1
2020-02-21 23:00:00+00:00,9380.78,Other,495.9,1018.4,16464.1
2020-02-21 23:00:00+00:00,9380.78,NG,1054.4,5761.9,16464.1
2020-02-20 23:00:00+00:00,9911.85,NU,4123.1,5943.0,16464.1
2020-02-20 23:00:00+00:00,9911.85,WI,1688.2,2173.1,16464.1
2020-02-20 23:00:00+00:00,9911.85,Other,496.5,1018.4,16464.1
2020-02-20 23:00:00+00:00,9911.85,LF,0.0,181.6,16464.1
2020-02-20 23:00:00+00:00,9911.85,NG,1532.5,5761.9,16464.1
2020-02-20 23:00:00+00:00,9911.85,WA,43.2,1386.1,16464.1
2020-02-19 23:00:00+00:00,9685.85,LF,0.0,181.6,16464.1
2020-02-19 23:00:00+00:00,9685.85,NG,2004.8,5761.9,16464.1
2020-02-19 23:00:00+00:00,9685.85,WI,1668.3,2173.1,16464.1
2020-02-19 23:00:00+00:00,9685.85,WA,33.9,1386.1,16464.1
2020-02-19 23:00:00+00:00,9685.85,NU,4122.3,5943.0,16464.1
2020-02-19 23:00:00+00:00,9685.85,Other,501.1,1018.4,16464.1
2020-02-18 23:00:00+00:00,9536.35,WA,110.9,1386.1,16464.1
2020-02-18 23:00:00+00:00,9536.35,NU,4114.5,5943.0,16464.1
2020-02-18 23:00:00+00:00,9536.35,WI,1739.6,2173.1,16464.1
2020-02-18 23:00:00+00:00,9536.35,Other,500.2,1018.4,16464.1
2020-02-18 23:00:00+00:00,9536.35,LF,0.0,181.6,16464.1
